Company_field,Company_name,Company_scale,Company_type,Job_location,Job_name,Job_salary,Job_update,Job_url,Location,Require_degree,Require_exp,Require_lan,Require_number
"专业服务,人力资源,外包服务",浙江瑞升人力资源服务有限公司,150,民营公司,杭州,人事实习生/助理,1.5千以下/月,09-18发布,http://jobs.51job.com/hangzhou/71851619.html?s=01&t=0,滨江区西兴街道滨康路228号3幢A座1803室							,本科,无工作经验,,招若干人
"奢侈品,工艺品",谢瑞麟（广州）珠宝有限公司,150,合资,杭州,区域经理,,09-18发布,http://jobs.51job.com/hangzhou/82244001.html?s=01&t=0,杭州							,大专,8-9年经验,,招1人
计算机软件,杭州帮聚网络科技有限公司,少于50人,民营公司,杭州-拱墅区,渠道运营,0.8-1万/月,09-18发布,http://jobs.51job.com/hangzhou-gsq/91283500.html?s=01&t=0,杭州市拱墅区石祥路525号运河汽车电商园2号楼7楼713室							,本科,3-4年经验,,招1人
互联网,杭州凌薇品牌管理有限公司,50,民营公司,杭州-江干区,品牌策划文案,4.5-6千/月,09-18发布,http://jobs.51job.com/hangzhou-jgq/89824034.html?s=01&t=0,杭州江干区下沙6号大街19号路口新加坡科技园2号楼8楼801室							,大专,1年经验,,招2人
互联网,杭州紫驰网络科技有限公司,150,民营公司,杭州,亚马逊国际推广专员,6-8千/月,09-18发布,http://jobs.51job.com/hangzhou/93557640.html?s=01&t=0,杭州拱墅区万达广场c座421							,,无工作经验,,招若干人
"服装,皮革",杭州明骏实业有限公司,150,民营公司,杭州,微商城运营（VOL.3品牌）,5-15万/年,09-18发布,http://jobs.51job.com/hangzhou/86284453.html?s=01&t=0,杭州江干区九环路12号							,大专,1年经验,,招1人
"计算机软件,电子商务",杭州跃迁科技有限公司,少于50人,创业公司,杭州-西湖区,销售工程师,0.8-1万/月,09-18发布,http://jobs.51job.com/hangzhou-xhq/93269306.html?s=01&t=0,古墩路707号杭州城市发展大厦14层							,,无工作经验,,招10人
汽车及零配件,吉利集团（总部）,10000人以上,民营公司,杭州,薪酬福利主管/经理(J14306),1-1.5万/月,09-19发布,http://jobs.51job.com/hangzhou/82547966.html?s=01&t=0,杭州滨江区江陵路1760号							,,无工作经验,,招1人
互联网,杭州紫驰网络科技有限公司,150,民营公司,杭州-拱墅区,国际推广专员,6-8千/月,09-18发布,http://jobs.51job.com/hangzhou-gsq/93572072.html?s=01&t=0,杭州拱墅区万达广场c座421							,,无工作经验,,招若干人
"互联网,贸易",杭州简品食品股份有限公司,150,上市公司,杭州-江干区,电商运营经理,1-1.5万/月,09-19发布,http://jobs.51job.com/hangzhou-jgq/92705664.html?s=01&t=0,下沙益丰路55号							,,5-7年经验,,招1人
"服装,皮革,零售",杭州联呈电子商务有限公司,50,合资,杭州-滨江区,天猫店长,0.8-1万/月,09-19发布,http://jobs.51job.com/hangzhou-bjq/88653957.html?s=01&t=0,东信大道292号逸天广场1号1801楼							,大专,无工作经验,,招1人
"服装,皮革",杭州明骏实业有限公司,150,民营公司,杭州,APP运营经理,15-30万/年,09-18发布,http://jobs.51job.com/hangzhou/85797036.html?s=01&t=0,杭州江干区九环路12号							,,无工作经验,,招1人
互联网,杭州飞略网络科技有限公司,少于50人,民营公司,杭州-西湖区,运营实习生,1.5-2千/月,09-19发布,http://jobs.51job.com/hangzhou-xhq/67631728.html?s=01&t=0,杭州市西湖区万塘路30号杭州高新东方科技园14幢1层106室							,中专,无工作经验,,招3人
"服装,皮革,零售",杭州联呈电子商务有限公司,50,合资,杭州-滨江区,淘宝运营店长,6-8千/月,09-19发布,http://jobs.51job.com/hangzhou-bjq/88653712.html?s=01&t=0,东信大道292号逸天广场1号1801楼							,大专,无工作经验,,招2人
"仪器仪表,计算机软件",聚光科技(杭州)股份有限公司,1000,上市公司,杭州-滨江区,费用审核专员,5-7万/年,09-18发布,http://jobs.51job.com/hangzhou-bjq/83908426.html?s=01&t=0,滨安路760号							,大专,1年经验,,招1人
"互联网,农,牧",杭州佳脉食品有限公司,50,民营公司,梧州,仓储主管,3.5-4.5千/月,09-19发布,http://jobs.51job.com/wuzhou/93212251.html?s=01&t=0,岑溪市九原生态农业有限公司糯垌基地							,大专,无工作经验,,招1人
"互联网,计算机软件",杭州龙骞科技有限公司,50,民营公司,杭州,文案策划,4.5-7千/月,09-19发布,http://jobs.51job.com/hangzhou/92551074.html?s=01&t=0,杭州市西湖区文一西路522号西溪科创园2幢1单元2楼							,大专,2年经验,,招1人
"互联网,快速消费品,饮料",浙江杰俊品牌管理有限公司,150,民营公司,杭州-江干区,运营专员(偏)活动,4.5-6千/月,09-18发布,http://jobs.51job.com/hangzhou-jgq/90070100.html?s=01&t=0,九堡镇九盛路9号东方电子商务园8幢3楼							,,无工作经验,,招1人
互联网,杭州铜板街互联网金融信息服务有限公司,150,民营公司,杭州,催收经理,1.5-2万/月,09-19发布,http://jobs.51job.com/hangzhou/94114755.html?s=01&t=0,杭州市西湖区华星时代A座23楼							,,无工作经验,,招1人
"电子技术,集成电路",杭州海康威视数字技术股份有限公司,10000人以上,合资,绍兴,行业销售代表（绍兴）,15-20万/年,09-19发布,http://jobs.51job.com/shaoxing/85423204.html?s=01&t=0,绍兴							,本科,无工作经验,,招2人
"政府,学术",浙江伍一技术股份有限公司,50,国企,杭州-滨江区,活动策划执行,4.5-6千/月,09-19发布,http://jobs.51job.com/hangzhou-bjq/94020908.html?s=01&t=0,滨江区信诚路572号 浙江科技大市场							,本科,无工作经验,,招3人
"互联网,金融,证券",浙江核新同花顺网络信息股份有限公司,1000,民营公司,杭州,搜索质量评测负责人,1.5-3万/月,09-19发布,http://jobs.51job.com/hangzhou/92550727.html?s=01&t=0,杭州市余杭区五常街道同顺路18号同花顺大楼							,本科,无工作经验,,招1人
"互联网,服装,皮革",上海亿朵纺织品有限责任公司杭州分公司,少于50人,合资,杭州,电商/淘宝客服/售后主管,5-7千/月,09-19发布,http://jobs.51job.com/hangzhou/93676563.html?s=01&t=0,余杭区文一西路1326号利尔达物联网5号楼1505-10							,,3-4年经验,,招1人
"计算机软件,电信运营",上海如创网络技术有限公司,150,民营公司,上海,质量管理/测试工程师  应届生亦可161130,6-8千/月,09-18发布,http://jobs.51job.com/shanghai/83867645.html?s=01&t=0,上海市徐汇区万人体育场附近							,,无工作经验,,招20人
"电子技术,集成电路",杭州海康威视数字技术股份有限公司,10000人以上,合资,温州,行业销售代表（温州）,15-20万/年,09-19发布,http://jobs.51job.com/wenzhou/85423058.html?s=01&t=0,温州							,本科,2年经验,,招2人
"互联网,金融,证券",浙江核新同花顺网络信息股份有限公司,1000,民营公司,杭州,用户运营,1-2万/月,09-19发布,http://jobs.51job.com/hangzhou/91063552.html?s=01&t=0,杭州市余杭区五常街道同顺路18号同花顺大楼							,本科,无工作经验,,招2人
"互联网,金融,证券",浙江核新同花顺网络信息股份有限公司,1000,民营公司,杭州,手机产品经理,0.9-1.8万/月,09-19发布,http://jobs.51job.com/hangzhou/90092795.html?s=01&t=0,杭州市余杭区五常街道同顺路18号同花顺大楼							,本科,无工作经验,,招2人
"互联网,金融,证券",浙江核新同花顺网络信息股份有限公司,1000,民营公司,杭州,移动端产品经理（核心项目）,1-2万/月,09-19发布,http://jobs.51job.com/hangzhou/89732181.html?s=01&t=0,杭州市余杭区五常街道同顺路18号同花顺大楼							,本科,无工作经验,,招若干人
"互联网,金融,证券",浙江核新同花顺网络信息股份有限公司,1000,民营公司,杭州,金融类产品经理,1-2万/月,09-19发布,http://jobs.51job.com/hangzhou/80853412.html?s=01&t=0,杭州市余杭区文一西路荆长大道文昌路同顺街18号							,,无工作经验,,招若干人
互联网,挖财网络技术有限公司,1000,民营公司,杭州-西湖区,高级支付运营专员-杭州-00411,0.6-1.2万/月,09-19发布,http://jobs.51job.com/hangzhou-xhq/82342981.html?s=01&t=0,华星路96号互联网金融大厦19楼							,本科,2年经验,,招1人
"家具,玩具,家居,装潢",顾家家居股份有限公司,10000人以上,上市公司,杭州,生产计划专员（制造本部）,3.5-4.5千/月,09-19发布,http://jobs.51job.com/hangzhou/92782014.html?s=01&t=0,杭州市萧山区前进工业园梅林大道与江东六路口							,大专,无工作经验,,招1人
"电子技术,集成电路",杭州海康威视数字技术股份有限公司,10000人以上,合资,台州,行业销售代表（台州）,15-20万/年,09-19发布,http://jobs.51job.com/taizhoue/85422884.html?s=01&t=0,台州							,本科,2年经验,,招2人
"家具,玩具,家居,装潢",顾家家居股份有限公司,10000人以上,上市公司,杭州-萧山区,物控计划专员（制造本部）,3-4.5千/月,09-19发布,http://jobs.51job.com/hangzhou-xsq/73404488.html?s=01&t=0,杭州市萧山区前进工业园浙江顾家梅林							,,无工作经验,,招3人
互联网,挖财网络技术有限公司,1000,民营公司,杭州-西湖区,算法专家 (职位编号：00208),30-40万/年,09-19发布,http://jobs.51job.com/hangzhou-xhq/79475505.html?s=01&t=0,华星路96号互联网金融大厦19楼							,本科,5-7年经验,,招1人
互联网,挖财网络技术有限公司,1000,民营公司,杭州-西湖区,产品总监-杭州-00394,30-40万/年,09-19发布,http://jobs.51job.com/hangzhou-xhq/82111428.html?s=01&t=0,华星路96号互联网金融大厦19楼							,本科,8-9年经验,,招1人
互联网,挖财网络技术有限公司,1000,民营公司,杭州-西湖区,财务分析-电算化系统专家-杭州-00443,1.5-3万/月,09-19发布,http://jobs.51job.com/hangzhou-xhq/82887278.html?s=01&t=0,华星路96号互联网金融大厦19楼							,本科,2年经验,,招1人
互联网,挖财网络技术有限公司,1000,民营公司,杭州-西湖区,商务运营助理（实习生）-杭州-00565,100元/天,09-19发布,http://jobs.51job.com/hangzhou-xhq/84086370.html?s=01&t=0,华星路96号互联网金融大厦19楼							,本科,无工作经验,,招1人
互联网,挖财网络技术有限公司,1000,民营公司,杭州-西湖区,机器学习/文本挖掘工程师-杭州-00444,1.2-2.2万/月,09-19发布,http://jobs.51job.com/hangzhou-xhq/82887284.html?s=01&t=0,华星路96号互联网金融大厦19楼							,,无工作经验,,招1人
"计算机软件,电子商务",杭州环彩科技有限公司,50,民营公司,杭州-上城区,自媒体运营,5-8千/月,09-13发布,http://jobs.51job.com/hangzhou-scq/88642873.html?s=01&t=0,杭州上城区望江家园西园123号望江东路网尚空间							,,无工作经验,,招若干人
"家具,玩具,家居,装潢",顾家家居股份有限公司,10000人以上,上市公司,杭州-江干区,生产计划（制造本部）,6-8万/年,09-13发布,http://jobs.51job.com/hangzhou-jgq/86584004.html?s=01&t=0,下沙经济开发区11号大街113号							,高中,无工作经验,,招1人
"影视,艺术,互联网",浙江岩华文化传媒有限公司,50,民营公司,福州,运营策划（IPTV）-福州,4-8千/月,09-15发布,http://jobs.51job.com/fuzhou/92360965.html?s=01&t=0,台江区西环南路128号							,本科,2年经验,,招1人
"服装,皮革",杭州明骏实业有限公司,150,民营公司,杭州,电商运营主管/专员（Mitti品牌）,4-6千/月,09-13发布,http://jobs.51job.com/hangzhou/86959920.html?s=01&t=0,杭州江干区九环路12号							,,1年经验,,招1人
"家具,玩具,家居,装潢",顾家家居股份有限公司,10000人以上,上市公司,杭州-江干区,产品管理经理（顾家生活）,6-8千/月,09-13发布,http://jobs.51job.com/hangzhou-jgq/90183923.html?s=01&t=0,东宁路599-1号顾家总部大楼B2座							,本科,无工作经验,,招1人
互联网,杭州网称科技有限公司,少于50人,创业公司,杭州,市场拓展经理（餐饮行业方向）,1-1.5万/月,09-13发布,http://jobs.51job.com/hangzhou/90488984.html?s=01&t=0,滨江区长河街道建业路华业大厦1601室							,,无工作经验,,招2人
"服装,皮革",杭州明骏实业有限公司,150,民营公司,杭州,商品专员（Mitti童装）,4-8千/月,09-13发布,http://jobs.51job.com/hangzhou/87960387.html?s=01&t=0,杭州江干区九环路12号							,,无工作经验,,招1人
"保险,投资",前海人寿保险股份有限公司,1000,民营公司,杭州,杭州新天地采招中心土建采招主管/经理,1.5-2万/月,09-13发布,http://jobs.51job.com/hangzhou/93872271.html?s=01&t=0,浙江省杭州市下城区石祥路新北街98号杭州新天地集团大楼							,本科,5-7年经验,,招1人
"保险,投资",前海人寿保险股份有限公司,1000,民营公司,杭州,杭州新天地安装采招主管/经理,10-15万/年,09-13发布,http://jobs.51job.com/hangzhou/93871827.html?s=01&t=0,浙江省杭州市下城区石祥路新北街98号杭州新天地集团大楼							,本科,5-7年经验,,招1人
"教育,院校",杭州飞途教育咨询有限责任公司,50,民营公司,杭州,市场推广/广告创意,3-6千/月,09-13发布,http://jobs.51job.com/hangzhou/88703882.html?s=01&t=0,杭州市萧山区金城路1616号绿都嘉瑞广场写字楼25层2501-2507室							,,无工作经验,,招2人
"教育,院校",杭州飞途教育咨询有限责任公司,50,民营公司,杭州,市场推广/广告创意,3-6千/月,09-13发布,http://jobs.51job.com/hangzhou/88578340.html?s=01&t=0,杭州市萧山区金城路1616号绿都嘉瑞广场写字楼25层2501-2507室							,,无工作经验,,招2人
互联网,安阳市店司令电子商务有限公司,50,民营公司,安阳,淘宝运营店长主管培训讲师,6-9千/月,09-13发布,http://jobs.51job.com/anyang/93869893.html?s=01&t=0,能来安阳公司工作最好，也可异地在家在线办公后期在杭州分公司工作							,大专,3-4年经验,,招6人
"影视,艺术",杭州作客文化传媒有限公司,50,民营公司,杭州-西湖区,全职坐班作者,3.5-6千/月,09-13发布,http://jobs.51job.com/hangzhou-xhq/92607590.html?s=01&t=0,文三路90号东部软件园6号楼科技大厦1201室							,,无工作经验,,招2人
"网络游戏,电子商务",杭州玩大网络科技有限公司,50,民营公司,杭州-滨江区,APP推广经理,1-2万/月,09-13发布,http://jobs.51job.com/hangzhou-bjq/93434487.html?s=01&t=0,白马湖国际动漫广场							,,1年经验,,招若干人
"服装,皮革",杭州明骏实业有限公司,150,民营公司,杭州,社群运营（Mitti儿童生活方式）,0.6-1.2万/月,09-13发布,http://jobs.51job.com/hangzhou/90597798.html?s=01&t=0,杭州江干区九环路12号							,,3-4年经验,,招1人
"专业服务,人力资源",杭州盛锋营销策划有限公司,50,民营公司,杭州-拱墅区,咨询员（市场调研）,0.7-1万/月,09-11发布,http://jobs.51job.com/hangzhou-gsq/84233006.html?s=01&t=0,拱墅区和睦路2号元谷创意园							,本科,2年经验,,招若干人
"互联网,贸易",江苏丝路网云软件科技有限公司,1000,民营公司,杭州-下城区,渠道专员/销售代表/销售主管,0.5-1.5万/月,09-11发布,http://jobs.51job.com/hangzhou-xcq/92833412.html?s=01&t=0,新天地商务中心尚座（东楼）302.303							,,无工作经验,,招40人
计算机软件,浙江同花顺云软件有限公司,1000,上市公司,杭州,数据规划,6-8千/月,09-11发布,http://jobs.51job.com/hangzhou/91849879.html?s=01&t=0,杭州市余杭区同顺街18号同花顺新大楼总部							,本科,无工作经验,,招2人
"服装,皮革",杭州明骏实业有限公司,150,民营公司,杭州,生产计划专员/计划管控专员,5-6万/年,09-13发布,http://jobs.51job.com/hangzhou/86728213.html?s=01&t=0,杭州江干区九环路12号							,大专,无工作经验,,招1人
